	PINK1-PRKN Mediated Mitophagy	Receptor Mediated Mitophagy
Oprm1	0.0	0.0
Rgs17	0.0	0.0
Rgs20	0.0	0.0
Gnaz	0.0	0.0
Rgs16	0.0	0.0
Tac2	0.0	0.0
Tac1	0.0	0.0
Tacr1	0.0	0.0
Ccl21a	0.0	0.0
Cxcr4	0.0	0.0
Ccl4	0.0	0.0
Ccr5	0.0	0.0
Ccl5	0.0	0.0
Cxcl5	0.0	0.0
Ccr4	0.0	0.0
Ccl21d	0.0	0.0
Gm13304	0.0	0.0
Ccr3	0.0	0.0
Ccl19	0.0	0.0
Ccrl2	0.0	0.0
Cxcl12	0.0	0.0
Ccl21b	0.0	0.0
Ccl7	0.0	0.0
Gm10591	0.0	0.0
Ackr3	0.0	0.0
Xcr1	0.0	0.0
Cx3cl1	0.0	0.0
Cxcr6	0.0	0.0
Ackr2	0.0	0.0
Ccl25	0.0	0.0
Ccr8	0.0	0.0
Cx3cr1	0.0	0.0
Cxcl16	0.0	0.0
Ccl1	0.0	0.0
Ccl3	0.0	0.0
Ccr9	0.0	0.0
Gm13306	0.0	0.0
Ccl27a	0.0	0.0
Ccl12	0.0	0.0
Ccl22	0.0	0.0
Cxcr3	0.0	0.0
Ccl17	0.0	0.0
Ackr4	0.0	0.0
Ccl20	0.0	0.0
Ccl28	0.0	0.0
Ccr10	0.0	0.0
Cxcl13	0.0	0.0
Cxcl9	0.0	0.0
Cxcl10	0.0	0.0
Ccl27b	0.0	0.0
Ccr7	0.0	0.0
Xcl1	0.0	0.0
Cxcl11	0.0	0.0
Cxcr5	0.0	0.0
Avpr1b	0.0	0.0
Avpr1a	0.0	0.0
Oxt	0.0	0.0
Oxtr	0.0	0.0
Qrfp	0.0	0.0
Npff	0.0	0.0
Qrfpr	0.0	0.0
Hcrtr1	0.0	0.0
Npffr1	0.0	0.0
Hcrt	0.0	0.0
Hcrtr2	0.0	0.0
Npffr2	0.0	0.0
Fpr-rs4	0.0	0.0
Ccl9	0.0	0.0
Fpr-rs6	0.0	0.0
Fpr-rs7	0.0	0.0
Fpr-rs3	0.0	0.0
Fpr3	0.0	0.0
Anxa1	0.0	0.0
Hebp1	0.0	0.0
Ccl6	0.0	0.0
Rxfp4	0.0	0.0
Insl5	0.0	0.0
Rxfp3	0.0	0.0
Chrm1	0.0	0.0
Chrm2	0.0	0.0
Chrm5	0.0	0.0
Hrh3	0.0	0.0
Htr2b	0.0	0.0
Htr2c	0.0	0.0
Htr1d	0.0	0.0
Htr5a	0.0	0.0
Htr2a	0.0	0.0
Htr1b	0.0	0.0
Htr1a	0.0	0.0
Htr1f	0.0	0.0
Gnrh1	0.0	0.0
Gnrhr	0.0	0.0
Ltb4r1	0.0	0.0
Gpr17	0.0	0.0
Ptger3	0.0	0.0
Ptger1	0.0	0.0
Ptgfr	0.0	0.0
Ptgdr2	0.0	0.0
Lpar6	0.0	0.0
P2ry4	0.0	0.0
P2ry13	0.0	0.0
P2ry14	0.0	0.0
P2ry6	0.0	0.0
Lpar4	0.0	0.0
P2ry10	0.0	0.0
Adora1	0.0	0.0
Lpar3	0.0	0.0
S1pr3	0.0	0.0
S1pr4	0.0	0.0
S1pr2	0.0	0.0
Lpar2	0.0	0.0
Plppr4	0.0	0.0
S1pr5	0.0	0.0
Lpar5	0.0	0.0
S1pr1	0.0	0.0
Lpar1	0.0	0.0
Rgr	0.0	0.0
Opn4	0.0	0.0
Opn5	0.0	0.0
Opn3	0.0	0.0
Rrh	0.0	0.0
Ffar2	0.0	0.0
Ffar3	0.0	0.0
Grm6	0.0	0.0
Tas2r139	0.0	0.0
Tas2r126	0.0	0.0
Tas2r120	0.0	0.0
Tas2r118	0.0	0.0
Grm3	0.0	0.0
Tas1r3	0.0	0.0
Tas1r2	0.0	0.0
Tas2r135	0.0	0.0
Tas2r121	0.0	0.0
Grm7	0.0	0.0
Tas2r130	0.0	0.0
Tas2r140	0.0	0.0
Tas2r131	0.0	0.0
Tas2r138	0.0	0.0
Grm4	0.0	0.0
Tas2r106	0.0	0.0
Tas2r144	0.0	0.0
Tas2r137	0.0	0.0
Tas2r136	0.0	0.0
Grm2	0.0	0.0
Tas2r119	0.0	0.0
Tas1r1	0.0	0.0
Gprc6a	0.0	0.0
Casr	0.0	0.0
Tas2r108	0.0	0.0
Grm8	0.0	0.0
Ihh	0.0	0.0
Scube2	0.0	0.0
Dhh	0.0	0.0
Shh	0.0	0.0
Disp2	0.0	0.0
Gli1	0.0	0.0
Sufu	0.0	0.0
Gli3	0.0	0.0
Ptch1	0.0	0.0
Hhip	0.0	0.0
Gas1	0.0	0.0
Gas8	0.0	0.0
Syngap1	0.0	0.0
Rasa4	0.0	0.0
Spred2	0.0	0.0
Rasal2	0.0	0.0
Spred3	0.0	0.0
Rasal1	0.0	0.0
Rasal3	0.0	0.0
Nf1	0.0	0.0
Rasa3	0.0	0.0
Dab2ip	0.0	0.0
Spred1	0.0	0.0
Rasa2	0.0	0.0
Brap	0.0	0.0
Mark3	0.0	0.0
Mras	0.0	0.0
Map3k11	0.0	0.0
Phb	0.0	0.0
Braf	0.0	0.0
Araf	0.0	0.0
Shoc2	0.0	0.0
Ksr1	0.0	0.0
Cnksr2	0.0	0.0
Cnksr1	0.0	0.0
Il17rd	0.0	0.0
Ksr2	0.0	0.0
Wdr83	0.0	0.0
Pebp1	0.0	0.0
Arl2	0.0	0.0
Icmt	0.0	0.0
Zdhhc9	0.0	0.0
Abhd17c	0.0	0.0
Abhd17a	0.0	0.0
Abhd17b	0.0	0.0
Cdc42ep3	0.0	0.0
Cdc42ep2	0.0	0.0
Mapk4	0.0	0.0
Etv4	0.0	0.0
Cdc42ep5	0.0	0.0
Septin7	0.0	0.0
Mapk6	0.0	0.0
Cdc14b	0.0	0.0
Ngf	0.0	0.0
Ngfr	0.0	0.0
Adam17	0.0	0.0
Arhgdia	0.0	0.0
Omg	0.0	0.0
Lingo1	0.0	0.0
Rtn4	0.0	0.0
Bex3	0.0	0.0
Tnf	0.0	0.0
Sharpin	0.0	0.0
Traf1	0.0	0.0
Madd	0.0	0.0
Sppl2b	0.0	0.0
Rack1	0.0	0.0
Rnf31	0.0	0.0
Clip3	0.0	0.0
Sppl2a	0.0	0.0
Nsmaf	0.0	0.0
Epo	0.0	0.0
Epor	0.0	0.0
Rps6kb2	0.0	0.0
Fgf16	0.0	0.0
Kitl	0.0	0.0
Fgfr3	0.0	0.0
Fgf8	0.0	0.0
Fgf17	0.0	0.0
Irak4	0.0	0.0
Fgf3	0.0	0.0
Fgf9	0.0	0.0
Fgf5	0.0	0.0
Fgf6	0.0	0.0
Fgf4	0.0	0.0
Pdgfrb	0.0	0.0
Areg	0.0	0.0
Fgf10	0.0	0.0
Klb	0.0	0.0
Btc	0.0	0.0
Insr	0.0	0.0
Erbb4	0.0	0.0
Strn	0.0	0.0
Fgfr4	0.0	0.0
Ereg	0.0	0.0
Fgf15	0.0	0.0
Fgf1	0.0	0.0
Fgf7	0.0	0.0
Ier3	0.0	0.0
Tgfa	0.0	0.0
Fgf20	0.0	0.0
Kl	0.0	0.0
Pdgfra	0.0	0.0
Epgn	0.0	0.0
Fgf18	0.0	0.0
Fgf22	0.0	0.0
Kit	0.0	0.0
Icos	0.0	0.0
Maf1	0.0	0.0
Sall4	0.0	0.0
Prex2	0.0	0.0
Wwp2	0.0	0.0
Pde1c	0.0	0.0
Khdrbs2	0.0	0.0
Khdrbs3	0.0	0.0
Arap1	0.0	0.0
Lrrk2	0.0	0.0
Gpnmb	0.0	0.0
Sdr16c5	0.0	0.0
Aldh1a2	0.0	0.0
Rdh14	0.0	0.0
Crabp1	0.0	0.0
Dhrs4	0.0	0.0
Rdh13	0.0	0.0
Aldh1a3	0.0	0.0
Aldh8a1	0.0	0.0
Prkcz	0.0	0.0
Uhmk1	0.0	0.0
Zfp217	0.0	0.0
Usf1	0.0	0.0
Foxa1	0.0	0.0
Usf2	0.0	0.0
Greb1	0.0	0.0
Abca1	0.0	0.0
Ptpn12	0.0	0.0
Memo1	0.0	0.0
Erbb3	0.0	0.0
Erbin	0.0	0.0
Cdc37	0.0	0.0
Sh2b2	0.0	0.0
Dnal4	0.0	0.0
Ntrk1	0.0	0.0
Ralgds	0.0	0.0
Kidins220	0.0	0.0
Egr2	0.0	0.0
Nab2	0.0	0.0
Srf	0.0	0.0
Ntrk2	0.0	0.0
Ntf5	0.0	0.0
Bdnf	0.0	0.0
Ntf3	0.0	0.0
Pcsk6	0.0	0.0
Pcsk5	0.0	0.0
Spry2	0.0	0.0
Ptpn3	0.0	0.0
Sh3gl1	0.0	0.0
Spry1	0.0	0.0
Ptprk	0.0	0.0
Eps15l1	0.0	0.0
Eps15	0.0	0.0
Epn1	0.0	0.0
Sh3gl3	0.0	0.0
Frs3	0.0	0.0
Mknk1	0.0	0.0
Fgfrl1	0.0	0.0
Fgfbp1	0.0	0.0
Fgfbp3	0.0	0.0
Esrp2	0.0	0.0
Esrp1	0.0	0.0
Rbfox2	0.0	0.0
Tial1	0.0	0.0
Tia1	0.0	0.0
Galnt3	0.0	0.0
Nrp2	0.0	0.0
Flt1	0.0	0.0
Flt4	0.0	0.0
Pgf	0.0	0.0
Gm28635	0.0	0.0
Ctnnd1	0.0	0.0
Cdh5	0.0	0.0
Igf1r	0.0	0.0
Hgfac	0.0	0.0
Spint2	0.0	0.0
Hpn	0.0	0.0
Spint1	0.0	0.0
Lrig1	0.0	0.0
Ranbp10	0.0	0.0
Ranbp9	0.0	0.0
Arf6	0.0	0.0
Gga3	0.0	0.0
Tns3	0.0	0.0
Dock7	0.0	0.0
Atp6v0a2	0.0	0.0
Atp6ap1	0.0	0.0
Atp6v0a4	0.0	0.0
Mst1r	0.0	0.0
Mst1	0.0	0.0
Fst	0.0	0.0
Strap	0.0	0.0
Pmepa1	0.0	0.0
Bambi	0.0	0.0
Tgfbr2	0.0	0.0
Cgn	0.0	0.0
Amh	0.0	0.0
Amhr2	0.0	0.0
Acvrl1	0.0	0.0
Smad6	0.0	0.0
Smad9	0.0	0.0
Grem2	0.0	0.0
Cer1	0.0	0.0
Bmpr1a	0.0	0.0
Nog	0.0	0.0
Gdf2	0.0	0.0
Zfyve16	0.0	0.0
Bmpr1b	0.0	0.0
Smad5	0.0	0.0
Acvr2b	0.0	0.0
Bmpr2	0.0	0.0
Acvr2a	0.0	0.0
Pkn1	0.0	0.0
Prc1	0.0	0.0
Kif14	0.0	0.0
Iqgap3	0.0	0.0
Gopc	0.0	0.0
Rhoq	0.0	0.0
Myh14	0.0	0.0
Myh10	0.0	0.0
Rhod	0.0	0.0
Daam1	0.0	0.0
Diaph2	0.0	0.0
Fmnl1	0.0	0.0
Diaph3	0.0	0.0
Pfn1	0.0	0.0
Fmnl2	0.0	0.0
Srgap2	0.0	0.0
Pfn2	0.0	0.0
Scai	0.0	0.0
Fmnl3	0.0	0.0
Evl	0.0	0.0
Rtkn	0.0	0.0
Tax1bp3	0.0	0.0
Rhpn2	0.0	0.0
Rhpn1	0.0	0.0
Nox3	0.0	0.0
Noxa1	0.0	0.0
Nox1	0.0	0.0
Noxo1	0.0	0.0
Arhgap8	0.0	0.0
Srgap1	0.0	0.0
Def6	0.0	0.0
Arhgap30	0.0	0.0
Tagap	0.0	0.0
Arhgap40	0.0	0.0
Arhgap10	0.0	0.0
Arhgap22	0.0	0.0
Gmip	0.0	0.0
Ophn1	0.0	0.0
Anln	0.0	0.0
Plekhg3	0.0	0.0
Ddrgk1	0.0	0.0
Ccdc115	0.0	0.0
Sowahc	0.0	0.0
Arhgap39	0.0	0.0
Myo9a	0.0	0.0
Tex2	0.0	0.0
Arhgap42	0.0	0.0
Plekhg6	0.0	0.0
Maco1	0.0	0.0
Farp1	0.0	0.0
Dlc1	0.0	0.0
Mcam	0.0	0.0
Lman1	0.0	0.0
Fam13a	0.0	0.0
Ykt6	0.0	0.0
Arhgef25	0.0	0.0
Depdc1b	0.0	0.0
Arhgap19	0.0	0.0
Arhgap18	0.0	0.0
Tmem87a	0.0	0.0
Arhgap28	0.0	0.0
Arhgap20	0.0	0.0
Plekhg4	0.0	0.0
Arhgap32	0.0	0.0
Arhgap24	0.0	0.0
Arhgap26	0.0	0.0
Arhgap6	0.0	0.0
Bcr	0.0	0.0
Pgrmc2	0.0	0.0
Arhgap31	0.0	0.0
Arhgap4	0.0	0.0
Arhgap11a	0.0	0.0
Arhgap21	0.0	0.0
Vangl1	0.0	0.0
Pkn2	0.0	0.0
Arhgap5	0.0	0.0
Stard8	0.0	0.0
Arhgap29	0.0	0.0
Arhgap1	0.0	0.0
Slk	0.0	0.0
Scfd1	0.0	0.0
Pkn3	0.0	0.0
Emc3	0.0	0.0
Arap3	0.0	0.0
Stard13	0.0	0.0
Arhgdib	0.0	0.0
Arhgap44	0.0	0.0
Arap2	0.0	0.0
Arhgap23	0.0	0.0
Tfrc	0.0	0.0
Arhgdig	0.0	0.0
Ccdc187	0.0	0.0
Scrib	0.0	0.0
Syde1	0.0	0.0
Spata13	0.0	0.0
Fam13b	0.0	0.0
Kctd3	0.0	0.0
Arfgap3	0.0	0.0
Shkbp1	0.0	0.0
Wdr81	0.0	0.0
Dnmbp	0.0	0.0
Cdc42ep1	0.0	0.0
Cdc42bpb	0.0	0.0
Fnbp1l	0.0	0.0
Cdc42se2	0.0	0.0
Dock11	0.0	0.0
Dock6	0.0	0.0
Chn1	0.0	0.0
Dock10	0.0	0.0
Arhgap27	0.0	0.0
Cpne8	0.0	0.0
Ralbp1	0.0	0.0
Git2	0.0	0.0
Pak6	0.0	0.0
Arfgap2	0.0	0.0
Fnbp1	0.0	0.0
Cdc42ep4	0.0	0.0
Dock8	0.0	0.0
Plekhg1	0.0	0.0
Arhgap33	0.0	0.0
Dock9	0.0	0.0
Srgap3	0.0	0.0
Cdc42bpa	0.0	0.0
Wdr91	0.0	0.0
Pak4	0.0	0.0
Arhgap17	0.0	0.0
Pak5	0.0	0.0
Garre1	0.0	0.0
Dock5	0.0	0.0
Arhgap25	0.0	0.0
Als2	0.0	0.0
Amigo2	0.0	0.0
Slc1a5	0.0	0.0
Arhgap12	0.0	0.0
Sh3bp1	0.0	0.0
Arhgap15	0.0	0.0
Jag1	0.0	0.0
Mpp7	0.0	0.0
Baiap2l1	0.0	0.0
Taok3	0.0	0.0
Nisch	0.0	0.0
Fgd5	0.0	0.0
Chn2	0.0	0.0
Syde2	0.0	0.0
Fermt2	0.0	0.0
Swap70	0.0	0.0
Nhs	0.0	0.0
Dock4	0.0	0.0
Armcx3	0.0	0.0
Mtx1	0.0	0.0
Samm50	0.0	0.0
Ankfy1	0.0	0.0
Add3	0.0	0.0
Hint2	0.0	0.0
Dbn1	0.0	0.0
Tor1aip1	0.0	0.0
Akap12	0.0	0.0
Whamm	0.0	0.0
Filip1	0.0	0.0
Slc4a7	0.0	0.0
Efhd2	0.0	0.0
Gfod1	0.0	0.0
Gja1	0.0	0.0
Trip10	0.0	0.0
Tmem59	0.0	0.0
Wdr11	0.0	0.0
Rhoh	0.0	0.0
Ralgapa1	0.0	0.0
Fam91a1	0.0	0.0
Nsfl1c	0.0	0.0
Osbpl11	0.0	0.0
Nipsnap2	0.0	0.0
Hspe1	0.0	0.0
Letm1	0.0	0.0
Hspe1-rs1	0.0	0.0
Rhoj	0.0	0.0
Dlg5	0.0	0.0
Peak1	0.0	0.0
Wdr6	0.0	0.0
Itsn2	0.0	0.0
Txnl1	0.0	0.0
Rhou	0.0	0.0
Myo6	0.0	0.0
Rac3	0.0	0.0
Zfp512b	0.0	0.0
Rhov	0.0	0.0
Gm31371	0.0	0.0
Gm21119	0.0	0.0
A26c2	0.0	0.0
Potegl	0.0	0.0
Gm15319	0.0	0.0
A26c3	0.0	0.0
Fam169a	0.0	0.0
Baiap2l2	0.0	0.0
Gm9495	0.0	0.0
Gm7697	0.0	0.0
Basp1	0.0	0.0
4930467E23Rik	0.0	0.0
Sema4f	0.0	0.0
Cpd	0.0	0.0
Ubxn11	0.0	0.0
Tnfaip1	0.0	0.0
Rnd3	0.0	0.0
Picalm	0.0	0.0
Ddx4	0.0	0.0
Fam83b	0.0	0.0
Ccdc88a	0.0	0.0
Vangl2	0.0	0.0
Kctd13	0.0	0.0
Uhrf1bp1l	0.0	0.0
Rnd2	0.0	0.0
Golga3	0.0	0.0
Lrrc1	0.0	0.0
Fam135a	0.0	0.0
Epsti1	0.0	0.0
Stmn2	0.0	0.0
Rras2	0.0	0.0
Stk38	0.0	0.0
Rhobtb2	0.0	0.0
Phip	0.0	0.0
Msi2	0.0	0.0
Twf1	0.0	0.0
Rhobtb1	0.0	0.0
Spen	0.0	0.0
Rhobtb3	0.0	0.0
Plin3	0.0	0.0
Rhot2	0.0	0.0
Myo19	0.0	0.0
Trak2	0.0	0.0
Trak1	0.0	0.0
Aqp1	0.0	0.0
Cyb5rl	0.0	0.0
Rhag	0.0	0.0
Cyb5r2	0.0	0.0
Cyb5r4	0.0	0.0
Slc4a1	0.0	0.0
Mttp	0.0	0.0
Zdhhc8	0.0	0.0
Lipc	0.0	0.0
Lmf2	0.0	0.0
Angptl4	0.0	0.0
Angptl8	0.0	0.0
Angptl3	0.0	0.0
Lmf1	0.0	0.0
Pltp	0.0	0.0
Lcat	0.0	0.0
Abcg1	0.0	0.0
Lipg	0.0	0.0
Scarb1	0.0	0.0
Hdlbp	0.0	0.0
Ldlrap1	0.0	0.0
Ldlr	0.0	0.0
Soat2	0.0	0.0
Ces3b	0.0	0.0
Soat1	0.0	0.0
Nceh1	0.0	0.0
Lipa	0.0	0.0
Npc1	0.0	0.0
Abcb7	0.0	0.0
Abca12	0.0	0.0
Abcg8	0.0	0.0
Abca2	0.0	0.0
Abca7	0.0	0.0
Abcg4	0.0	0.0
Abca6	0.0	0.0
Abca5	0.0	0.0
Abcg5	0.0	0.0
Abca9	0.0	0.0
Slc5a10	0.0	0.0
Slc2a7	0.0	0.0
Slc2a10	0.0	0.0
Slc50a1	0.0	0.0
Slc5a2	0.0	0.0
Slc2a4	0.0	0.0
Slc2a6	0.0	0.0
Slc2a8	0.0	0.0
Slc2a9	0.0	0.0
Slc2a12	0.0	0.0
Slc5a9	0.0	0.0
Mfsd4b4	0.0	0.0
Slc45a3	0.0	0.0
Fgf21	0.0	0.0
Slc5a4a	0.0	0.0
Slc39a1	0.0	0.0
Slc39a2	0.0	0.0
Slc39a6	0.0	0.0
Slc39a8	0.0	0.0
Slc39a4	0.0	0.0
Slc39a3	0.0	0.0
Slc39a14	0.0	0.0
Slc39a7	0.0	0.0
Slc2a13	0.0	0.0
Slc5a3	0.0	0.0
Slc13a1	0.0	0.0
Slc13a3	0.0	0.0
Emb	0.0	0.0
Slc16a7	0.0	0.0
Slc6a18	0.0	0.0
Slc6a19	0.0	0.0
Slc6a6	0.0	0.0
Slc6a15	0.0	0.0
Slc6a9	0.0	0.0
Slc6a5	0.0	0.0
Slc6a14	0.0	0.0
Slc18a1	0.0	0.0
Slc6a2	0.0	0.0
Slc6a20a	0.0	0.0
Slc6a3	0.0	0.0
Rhcg	0.0	0.0
Rhbg	0.0	0.0
Slc22a4	0.0	0.0
Slc22a15	0.0	0.0
Slc22a18	0.0	0.0
Slc22a16	0.0	0.0
Slc22a8	0.0	0.0
Slc22a12	0.0	0.0
Slc22a6	0.0	0.0
Slc25a29	0.0	0.0
Slc43a1	0.0	0.0
Slc3a1	0.0	0.0
Slc38a4	0.0	0.0
Slc1a4	0.0	0.0
Slc7a3	0.0	0.0
Slc16a10	0.0	0.0
Slc7a2	0.0	0.0
Slc36a2	0.0	0.0
Slc38a3	0.0	0.0
Slc38a5	0.0	0.0
Slc36a1	0.0	0.0
Slc43a2	0.0	0.0
Slc7a1	0.0	0.0
Slc4a5	0.0	0.0
Slc4a2	0.0	0.0
Slc4a4	0.0	0.0
Ahcyl2	0.0	0.0
Slc4a10	0.0	0.0
Slc4a8	0.0	0.0
Slc4a3	0.0	0.0
Slc4a9	0.0	0.0
Slc24a1	0.0	0.0
Slc24a5	0.0	0.0
Slc24a4	0.0	0.0
Slc24a3	0.0	0.0
Slc24a2	0.0	0.0
Slc8b1	0.0	0.0
Slc9a9	0.0	0.0
Slc9a4	0.0	0.0
Slc9a8	0.0	0.0
Slc9a5	0.0	0.0
Slc9a3	0.0	0.0
Slc9a6	0.0	0.0
Slc9a2	0.0	0.0
Slc9a7	0.0	0.0
Slc12a4	0.0	0.0
Slc12a3	0.0	0.0
Slc12a6	0.0	0.0
Slc12a1	0.0	0.0
Slc12a5	0.0	0.0
Slc12a7	0.0	0.0
Slc12a2	0.0	0.0
Slc26a6	0.0	0.0
Slc26a4	0.0	0.0
Slc5a12	0.0	0.0
Slc26a3	0.0	0.0
Slc26a7	0.0	0.0
Slc26a11	0.0	0.0
Slc26a9	0.0	0.0
Slc15a2	0.0	0.0
Slc17a8	0.0	0.0
Slc5a5	0.0	0.0
Slc25a18	0.0	0.0
Slc17a6	0.0	0.0
Slc25a22	0.0	0.0
Slc17a1	0.0	0.0
Slc35a3	0.0	0.0
Slc35b4	0.0	0.0
Slc35a2	0.0	0.0
Lcn12	0.0	0.0
Slc27a4	0.0	0.0
Apod	0.0	0.0
Slc27a1	0.0	0.0
Lcn9	0.0	0.0
Slc27a6	0.0	0.0
Lcn3	0.0	0.0
Slc25a4	0.0	0.0
Slc28a2	0.0	0.0
Slc29a1	0.0	0.0
Slc29a4	0.0	0.0
Arl2bp	0.0	0.0
Slc29a2	0.0	0.0
Slc28a3	0.0	0.0
Slc29a3	0.0	0.0
Slc25a5	0.0	0.0
Slc28a1	0.0	0.0
Slco2a1	0.0	0.0
Slc16a2	0.0	0.0
Slco3a1	0.0	0.0
Slco1c1	0.0	0.0
Slco4a1	0.0	0.0
Aqp7	0.0	0.0
Aqp9	0.0	0.0
Aqp4	0.0	0.0
Myo5b	0.0	0.0
Aqp3	0.0	0.0
Aqp2	0.0	0.0
Rab11fip2	0.0	0.0
Aqp11	0.0	0.0
Aqp8	0.0	0.0
Aqp12	0.0	0.0
Aqp5	0.0	0.0
Mip	0.0	0.0
Ank	0.0	0.0
Csn3	0.0	0.0
Nipa1	0.0	0.0
Nipal4	0.0	0.0
Lrrc8b	0.0	0.0
Add2	0.0	0.0
Lrrc8e	0.0	0.0
Csn1s1	0.0	0.0
Lrrc8d	0.0	0.0
Nipal1	0.0	0.0
Nipal3	0.0	0.0
Lrrc8c	0.0	0.0
Dmtn	0.0	0.0
Pip	0.0	0.0
Gm28035	0.0	0.0
Azgp1	0.0	0.0
Ctns	0.0	0.0
Nipa2	0.0	0.0
Mrs2	0.0	0.0
Slc66a1	0.0	0.0
Lrrc8a	0.0	0.0
Nipal2	0.0	0.0
Phb2	0.0	0.0
Pmpca	0.0	0.0
Micu2	0.0	0.0
Stoml2	0.0	0.0
Micu3	0.0	0.0
Spg7	0.0	0.0
Mcub	0.0	0.0
Afg3l2	0.0	0.0
Parl	0.0	0.0
Pmpcb	0.0	0.0
Maip1	0.0	0.0
Yme1l1	0.0	0.0
Mcu	0.0	0.0
Micu1	0.0	0.0
Smdt1	0.0	0.0
Hfe	0.0	0.0
Steap2	0.0	0.0
Tfr2	0.0	0.0
Mcoln1	0.0	0.0
Trpv2	0.0	0.0
Mlkl	0.0	0.0
Trpv4	0.0	0.0
Trpv6	0.0	0.0
Trpm4	0.0	0.0
Trpm3	0.0	0.0
Trpv1	0.0	0.0
Mcoln2	0.0	0.0
Trpm8	0.0	0.0
Trpc5	0.0	0.0
Trpc4	0.0	0.0
Trpc4ap	0.0	0.0
Trpa1	0.0	0.0
Trpm1	0.0	0.0
Mcoln3	0.0	0.0
Trpm5	0.0	0.0
Trpv5	0.0	0.0
Trpm6	0.0	0.0
Trpm7	0.0	0.0
Trpv3	0.0	0.0
Atp9a	0.0	0.0
Atp8b2	0.0	0.0
Atp4a	0.0	0.0
Atp7b	0.0	0.0
Atp13a4	0.0	0.0
Atp10b	0.0	0.0
Atp9b	0.0	0.0
Atp8b3	0.0	0.0
Atp11c	0.0	0.0
Atp10d	0.0	0.0
Atp13a2	0.0	0.0
Atp8b1	0.0	0.0
Atp8a2	0.0	0.0
Atp4b	0.0	0.0
Atp13a1	0.0	0.0
Atp2c1	0.0	0.0
Atp12a	0.0	0.0
Atp13a5	0.0	0.0
Atp10a	0.0	0.0
Atp2c2	0.0	0.0
Gjb1	0.0	0.0
Dab2	0.0	0.0
Sec22a	0.0	0.0
Tfg	0.0	0.0
Mcfd2	0.0	0.0
Trappc4	0.0	0.0
Stx17	0.0	0.0
Sec16b	0.0	0.0
Trappc6a	0.0	0.0
Napb	0.0	0.0
Sec16a	0.0	0.0
Ppp6r1	0.0	0.0
Sec22c	0.0	0.0
Trappc3	0.0	0.0
Uso1	0.0	0.0
Trappc10	0.0	0.0
Bet1	0.0	0.0
Trappc5	0.0	0.0
Lman1l	0.0	0.0
Cnih1	0.0	0.0
Trappc2l	0.0	0.0
Trappc9	0.0	0.0
Tmed10	0.0	0.0
Folr1	0.0	0.0
Napa	0.0	0.0
Gosr2	0.0	0.0
Lman2	0.0	0.0
Sec23ip	0.0	0.0
Tbc1d20	0.0	0.0
Cnih2	0.0	0.0
Cnih3	0.0	0.0
Trappc2	0.0	0.0
Preb	0.0	0.0
Lman2l	0.0	0.0
Trappc6b	0.0	0.0
Napg	0.0	0.0
Mia2	0.0	0.0
Copg1	0.0	0.0
Cog3	0.0	0.0
Cog6	0.0	0.0
Arf5	0.0	0.0
Cog1	0.0	0.0
Copz2	0.0	0.0
Cog4	0.0	0.0
Cope	0.0	0.0
Kdelr3	0.0	0.0
Kdelr2	0.0	0.0
Tmed7	0.0	0.0
Copz1	0.0	0.0
Cog8	0.0	0.0
Arcn1	0.0	0.0
Arfgap1	0.0	0.0
Cog7	0.0	0.0
Gosr1	0.0	0.0
Kdelr1	0.0	0.0
Tmem115	0.0	0.0
Bet1l	0.0	0.0
Cog2	0.0	0.0
Tmed9	0.0	0.0
Copa	0.0	0.0
Cog5	0.0	0.0
Copb2	0.0	0.0
Tmed3	0.0	0.0
Copg2	0.0	0.0
Golgb1	0.0	0.0
Ap1g2	0.0	0.0
Dnajc6	0.0	0.0
Ap4m1	0.0	0.0
M6pr	0.0	0.0
Clvs2	0.0	0.0
Ap4b1	0.0	0.0
Dnase2a	0.0	0.0
Clvs1	0.0	0.0
Ap4s1	0.0	0.0
Ap4e1	0.0	0.0
Bloc1s1	0.0	0.0
Snx5	0.0	0.0
Snapin	0.0	0.0
Ap3s1	0.0	0.0
Clint1	0.0	0.0
Bloc1s6	0.0	0.0
Sort1	0.0	0.0
Snx9	0.0	0.0
Tpd52l1	0.0	0.0
Snx2	0.0	0.0
Ap3b1	0.0	0.0
Yipf6	0.0	0.0
Sh3d19	0.0	0.0
Tbc1d8b	0.0	0.0
Tpd52	0.0	0.0
Dtnbp1	0.0	0.0
Bloc1s4	0.0	0.0
Bloc1s3	0.0	0.0
Acbd3	0.0	0.0
Necap1	0.0	0.0
Pum1	0.0	0.0
Hip1r	0.0	0.0
Gak	0.0	0.0
Stx16	0.0	0.0
Rgp1	0.0	0.0
Cyth4	0.0	0.0
Cyth2	0.0	0.0
Stx6	0.0	0.0
Cyth3	0.0	0.0
Akp3	0.0	0.0
Ric1	0.0	0.0
Vps45	0.0	0.0
Vti1a	0.0	0.0
Cyth1	0.0	0.0
Alppl2	0.0	0.0
Vamp4	0.0	0.0
Vps53	0.0	0.0
Golga4	0.0	0.0
Gcc1	0.0	0.0
Vps52	0.0	0.0
Sys1	0.0	0.0
Arfip2	0.0	0.0
Gcc2	0.0	0.0
Tmf1	0.0	0.0
Golga1	0.0	0.0
Arfrp1	0.0	0.0
Rabepk	0.0	0.0
Vps54	0.0	0.0
Usp6nl	0.0	0.0
